StandID,INVYR,TRAIN
25074592010900_3,2004,train
25074592010900_4,2004,train
22398348010497_1,2002,train
22398348010497_2,2002,train
22398348010497_4,2002,train
24830461010900_1,2004,train
24830461010900_3,2004,train
29883002010497_1,2009,train
29883002010497_3,2009,train
29883002010497_4,2009,train
22399022010497_2,2005,train
22399022010497_4,2005,train
29395515010497_1,2008,train
29395515010497_2,2008,train
29395515010497_3,2008,train
29395515010497_4,2008,train
22827723010497_1,2007,train
22827723010497_2,2007,train
22827723010497_3,2007,train
22827723010497_4,2007,train
22399267010497_1,2006,train
22399267010497_2,2006,train
8621312010901_1,2006,train
8621312010901_4,2006,train
29883315010497_2,2009,train
29883315010497_3,2009,train
40403524010497_1,2010,train
40403524010497_2,2010,train
40403524010497_3,2010,train
40403524010497_4,2010,train
22398558010497_3,2003,train
22399032010497_1,2005,train
22399032010497_2,2005,train
22399032010497_3,2005,train
22399032010497_4,2005,train
12994987010497_2,2005,train
22827610010497_2,2007,train
22398781010497_2,2004,train
22398781010497_3,2004,train
22398781010497_4,2004,train
24186703010900_4,2002,train
24507130010900_1,2003,train
24507130010900_2,2003,train
24507130010900_3,2003,train
24507130010900_4,2003,train
24855195010900_1,2004,train
24855195010900_2,2004,train
24855195010900_3,2004,train
24855195010900_4,2004,train
22398867010497_1,2005,train
22398867010497_3,2005,train
22398867010497_4,2005,train
22399202010497_1,2006,train
22399202010497_2,2006,train
22399202010497_3,2006,train
22399202010497_4,2006,train
40220753010497_1,2010,train
40220753010497_2,2010,train
40220753010497_3,2010,train
193208973020004_4,2007,train
12994209010497_1,2005,train
12994209010497_3,2005,train
12994209010497_4,2005,train
29395607010497_2,2008,train
29395607010497_3,2008,train
29395607010497_4,2008,train
22398650010497_1,2004,train
40220141010497_1,2010,train
40220141010497_2,2010,train
22398560010497_1,2003,train
22398560010497_2,2003,train
22398560010497_3,2003,train
29881875010497_1,2009,train
29881875010497_2,2009,train
29881875010497_3,2009,train
29881875010497_4,2009,train
24157109010900_1,2002,train
24157109010900_2,2002,train
22398786010497_1,2004,train
22398786010497_2,2004,train
22398786010497_4,2004,train
24518635010900_4,2003,train
24498082010900_1,2003,train
24498082010900_2,2003,train
24498082010900_3,2003,train
24498082010900_4,2003,train
29395690010497_1,2008,train
29395690010497_2,2008,train
29395690010497_3,2008,train
29395690010497_4,2008,train
22932989010497_1,2008,train
22932989010497_2,2008,train
22932989010497_4,2008,train
22398877010497_1,2005,train
22398877010497_2,2005,train
22398877010497_3,2005,train
22398877010497_4,2005,train
22398876010497_1,2005,train
22398876010497_2,2005,train
22398876010497_3,2005,train
22398876010497_4,2005,train
29395636010497_1,2008,train
29395636010497_2,2008,train
29395636010497_3,2008,train
29395636010497_4,2008,train
40220261010497_1,2010,train
40220261010497_2,2010,train
40220261010497_4,2010,train
24835104010900_1,2004,train
24835104010900_2,2004,train
24835104010900_3,2004,train
13006851010497_3,2005,train
22954345010497_1,2007,train
22954345010497_3,2007,train
22954345010497_4,2007,train
22398561010497_1,2003,train
22398561010497_3,2003,train
22398561010497_4,2003,train
40220104010497_1,2010,train
40220104010497_2,2010,train
40220104010497_3,2010,train
40220104010497_4,2010,train
40220902010497_1,2010,train
40220902010497_3,2010,train
22398275010497_1,2002,train
22398275010497_2,2002,train
22398275010497_3,2002,train
22398750010497_2,2004,train
22398750010497_3,2004,train
22398750010497_4,2004,train
29882526010497_2,2009,train
40220643010497_1,2010,train
40220643010497_2,2010,train
40220643010497_3,2010,train
40220643010497_4,2010,train
22954809010497_1,2007,train
22954809010497_2,2007,train
22954809010497_4,2007,train
13027896010497_1,2005,train
13027896010497_2,2005,train
13027896010497_3,2005,train
8624376010901_1,2006,train
8624376010901_2,2006,train
8624376010901_4,2006,train
193209083020004_1,2007,train
193209083020004_2,2007,train
193209083020004_3,2007,train
29881980010497_1,2009,train
29881980010497_4,2009,train
29395572010497_1,2008,train
29395572010497_2,2008,train
22399042010497_1,2005,train
22399042010497_2,2005,train
22399042010497_4,2005,train
13058311010497_1,2005,train
13058311010497_2,2005,train
13058311010497_4,2005,train
12992234010497_1,2005,train
12992234010497_4,2005,train
22398717010497_1,2004,train
22398717010497_2,2004,train
22398717010497_4,2004,train
22931003010497_1,2008,train
22931003010497_2,2008,train
22931003010497_3,2008,train
22931003010497_4,2008,train
12998890010497_4,2005,train
22399223010497_1,2006,train
22399223010497_3,2006,train
22399223010497_4,2006,train
40220467010497_1,2010,train
40220467010497_2,2010,train
40220467010497_3,2010,train
29395632010497_1,2008,train
29395632010497_3,2008,train
22399083010497_1,2005,train
22399083010497_2,2005,train
22399083010497_3,2005,train
22399083010497_4,2005,train
22399258010497_4,2006,train
22954580010497_3,2007,train
22954580010497_4,2007,train
22398408010497_4,2003,train
40220809010497_2,2010,train
40220809010497_3,2010,train
40220809010497_4,2010,train
40220538010497_1,2010,train
40220538010497_2,2010,train
40220538010497_3,2010,train
40220538010497_4,2010,train
22398798010497_3,2004,train
22398798010497_4,2004,train
24496911010900_2,2003,train
24496911010900_4,2003,train
22398468010497_3,2003,train
22398623010497_1,2003,train
22398623010497_2,2003,train
22398623010497_3,2003,train
24541545010900_2,2003,train
40220227010497_1,2010,train
40220227010497_2,2010,train
40220227010497_3,2010,train
40220227010497_4,2010,train
22931095010497_1,2008,train
22931095010497_3,2008,train
40220565010497_2,2010,train
40220565010497_3,2010,train
40220565010497_4,2010,train
24497836010900_3,2003,train
24497836010900_4,2003,train
22398618010497_1,2003,train
22398618010497_2,2003,train
22398618010497_3,2003,train
22398585010497_2,2003,train
22398585010497_3,2003,train
22398585010497_4,2003,train
22398611010497_3,2003,train
193209107020004_1,2005,train
193209107020004_2,2005,train
193209107020004_3,2005,train
193209107020004_4,2005,train
29881462010497_1,2009,train
29881462010497_2,2009,train
29881462010497_3,2009,train
29881462010497_4,2009,train
22398962010497_1,2005,train
22398962010497_2,2005,train
22398962010497_3,2005,train
22398962010497_4,2005,train
22954779010497_1,2007,train
22954779010497_3,2007,train
22954779010497_4,2007,train
29395654010497_3,2008,train
29395654010497_4,2008,train
40220245010497_2,2010,train
40220245010497_3,2010,train
22398934010497_1,2005,train
29883505010497_4,2009,train
40403601010497_2,2010,train
24465325010900_1,2003,train
22398636010497_1,2004,train
22398636010497_2,2004,train
22398636010497_3,2004,train
22398636010497_4,2004,train
24467730010900_1,2003,train
22398854010497_2,2004,train
22398854010497_4,2004,train
22398489010497_1,2003,train
22398489010497_2,2003,train
22398489010497_3,2003,train
22398489010497_4,2003,train
24854901010900_2,2004,train
24854901010900_3,2004,train
24854901010900_4,2004,train
40220099010497_2,2010,train
24856074010900_2,2004,train
24856074010900_3,2004,train
22827570010497_4,2007,train
22827435010497_2,2007,train
22827435010497_3,2007,train
22827435010497_4,2007,train
13028844010497_1,2005,train
13028844010497_2,2005,train
13028844010497_4,2005,train
22954621010497_1,2007,train
22954621010497_4,2007,train
24830721010900_1,2004,train
24830721010900_2,2004,train
24830721010900_4,2004,train
40403383010497_2,2010,train
40403383010497_3,2010,train
22932988010497_1,2008,train
22932988010497_2,2008,train
22932988010497_4,2008,train
40403536010497_2,2010,train
40403536010497_3,2010,train
40220615010497_1,2010,train
24834563010900_3,2004,train
24834563010900_4,2004,train
22933036010497_2,2008,train
22933036010497_3,2008,train
22933036010497_4,2008,train
40220826010497_1,2010,train
40220826010497_2,2010,train
40220826010497_3,2010,train
40220826010497_4,2010,train
29881647010497_1,2009,train
29881647010497_2,2009,train
29881647010497_4,2009,train
22954399010497_1,2007,train
22954399010497_3,2007,train
22954399010497_4,2007,train
22931148010497_1,2008,train
22931148010497_2,2008,train
22931148010497_3,2008,train
22931148010497_4,2008,train
12990036010497_1,2005,train
12990036010497_3,2005,train
12990036010497_4,2005,train
22399313010497_3,2006,train
22399313010497_4,2006,train
29395608010497_1,2008,train
29395608010497_3,2008,train
29395608010497_4,2008,train
29881891010497_1,2009,train
29881891010497_2,2009,train
29881891010497_3,2009,train
29881891010497_4,2009,train
13058072010497_1,2005,train
13058072010497_2,2005,train
13058072010497_4,2005,train
29882611010497_1,2009,train
29882611010497_3,2009,train
40220804010497_2,2010,train
40220804010497_4,2010,train
24154066010900_4,2002,train
22398847010497_3,2004,train
22398847010497_4,2004,train
13049193010497_3,2005,train
22398655010497_1,2004,train
22398655010497_2,2004,train
22398655010497_3,2004,train
22954568010497_4,2007,train
29883155010497_3,2009,train
29883155010497_4,2009,train
24837885010900_1,2004,train
24837885010900_2,2004,train
24837885010900_3,2004,train
24837885010900_4,2004,train
29883010010497_1,2009,train
29883010010497_2,2009,train
29883010010497_3,2009,train
29883010010497_4,2009,train
22398806010497_1,2004,train
22398806010497_2,2004,train
22398806010497_3,2004,train
22398806010497_4,2004,train
22931270010497_3,2008,train
22931281010497_2,2008,train
22931281010497_3,2008,train
22931281010497_4,2008,train
29883340010497_3,2009,train
22398824010497_1,2004,train
22398824010497_2,2004,train
22398824010497_3,2004,train
22398824010497_4,2004,train
22954668010497_1,2007,train
22954668010497_2,2007,train
22954668010497_4,2007,train
29881633010497_1,2009,train
29881633010497_3,2009,train
29881633010497_4,2009,train
22931124010497_1,2008,train
22398218010497_1,2002,train
22398218010497_2,2002,train
22398218010497_3,2002,train
22398218010497_4,2002,train
29395614010497_1,2008,train
29395614010497_2,2008,train
22398260010497_1,2002,train
22398260010497_2,2002,train
22398260010497_4,2002,train
40403449010497_1,2010,train
8626579010901_1,2006,train
8626579010901_2,2006,train
8626579010901_3,2006,train
8626579010901_4,2006,train
22398982010497_1,2005,train
22398982010497_2,2005,train
22398982010497_3,2005,train
22398982010497_4,2005,train
25095250010900_1,2004,train
25095250010900_3,2004,train
25095250010900_4,2004,train
24494906010900_1,2003,train
24494906010900_2,2003,train
24494906010900_3,2003,train
24494906010900_4,2003,train
13011085010497_1,2005,train
13011085010497_2,2005,train
13011085010497_4,2005,train
22399137010497_2,2006,train
22399137010497_4,2006,train
12979628010497_4,2005,train
22398289010497_1,2002,train
22398289010497_3,2002,train
22398289010497_4,2002,train
29395513010497_1,2008,train
29395513010497_4,2008,train
22398596010497_2,2003,train
22398596010497_3,2003,train
22398596010497_4,2003,train
12964449010497_1,2005,train
12964449010497_2,2005,train
12964449010497_3,2005,train
12964449010497_4,2005,train
22954397010497_1,2007,train
22954397010497_2,2007,train
22954397010497_3,2007,train
22954397010497_4,2007,train
22954341010497_1,2007,train
22954341010497_2,2007,train
22954341010497_3,2007,train
22954341010497_4,2007,train
29883073010497_1,2009,train
29883073010497_2,2009,train
29883073010497_3,2009,train
29883073010497_4,2009,train
29395005010497_1,2008,train
29395005010497_3,2008,train
29395005010497_4,2008,train
29883154010497_1,2009,train
29883154010497_2,2009,train
29883154010497_3,2009,train
22398699010497_3,2004,train
29882930010497_2,2009,train
29882930010497_4,2009,train
22399218010497_1,2006,train
22399218010497_2,2006,train
22399218010497_3,2006,train
22399218010497_4,2006,train
29883006010497_1,2009,train
29883006010497_2,2009,train
29883006010497_3,2009,train
29883006010497_4,2009,train
22398469010497_2,2002,train
22398469010497_4,2002,train
8612080010901_3,2006,train
29881471010497_1,2009,train
29881471010497_2,2009,train
29881794010497_3,2009,train
29881794010497_4,2009,train
22827438010497_1,2007,train
22827438010497_3,2007,train
193209064020004_1,2005,train
193209064020004_2,2005,train
193209064020004_3,2005,train
193209064020004_4,2005,train
24867380010900_1,2004,train
24867380010900_2,2004,train
24867380010900_3,2004,train
24867380010900_4,2004,train
40403432010497_1,2010,train
22954587010497_2,2007,train
22399108010497_4,2006,train
22398940010497_1,2005,train
22398940010497_3,2005,train
22398940010497_4,2005,train
8616066010901_1,2006,train
8616066010901_2,2006,train
8616066010901_3,2006,train
8616066010901_4,2006,train
22954572010497_3,2007,train
22954572010497_4,2007,train
13197377010497_2,2004,train
40220883010497_1,2010,train
40220883010497_3,2010,train
22827436010497_1,2007,train
22827436010497_2,2007,train
22827436010497_3,2007,train
22827436010497_4,2007,train
22398804010497_1,2004,train
22398804010497_3,2004,train
40220128010497_1,2010,train
40220128010497_2,2010,train
40220128010497_4,2010,train
24131857010900_1,2002,train
24131857010900_2,2002,train
24131857010900_3,2002,train
24131857010900_4,2002,train
22398652010497_1,2004,train
22398652010497_2,2004,train
22398652010497_3,2004,train
22398652010497_4,2004,train
22398482010497_1,2003,train
22398482010497_2,2003,train
22398482010497_3,2003,train
22954418010497_4,2007,train
12975724010497_1,2005,train
12975724010497_2,2005,train
12975724010497_3,2005,train
40220864010497_1,2010,train
40220864010497_2,2010,train
40220864010497_4,2010,train
22398844010497_4,2004,train
22398814010497_2,2004,train
22398814010497_3,2004,train
22398814010497_4,2004,train
29395675010497_1,2008,train
29395675010497_3,2008,train
29395675010497_4,2008,train
40403474010497_1,2010,train
22933124010497_4,2008,train
29881977010497_2,2009,train
29881977010497_3,2009,train
25070604010900_3,2004,train
25070604010900_4,2004,train
22931296010497_1,2008,train
22931296010497_2,2008,train
22931296010497_3,2008,train
22931296010497_4,2008,train
29395554010497_1,2008,train
29395554010497_2,2008,train
29395554010497_3,2008,train
8604814010901_2,2006,train
22398658010497_1,2004,train
22398658010497_2,2004,train
8624216010901_1,2006,train
8624216010901_2,2006,train
29395646010497_1,2008,train
22398220010497_1,2002,train
22398220010497_2,2002,train
22398220010497_3,2002,train
22398220010497_4,2002,train
29395541010497_1,2008,train
29395541010497_2,2008,train
29395541010497_3,2008,train
29395541010497_4,2008,train
22398714010497_3,2004,train
29881971010497_1,2009,train
29881971010497_3,2009,train
29881971010497_4,2009,train
22954364010497_2,2007,train
22954364010497_3,2007,train
22954364010497_4,2007,train
12981943010497_4,2005,train
29883201010497_2,2009,train
40220829010497_1,2010,train
40220829010497_2,2010,train
40220829010497_3,2010,train
40220829010497_4,2010,train
8646439010901_1,2006,train
8646439010901_3,2006,train
29395717010497_1,2008,train
